Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Qatar,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Gulf expansion phase 1,Price / Gulf expansion phase 1,Compare At Price / Gulf expansion phase 1,Included / International,Price / International,Compare At Price / International,Status
lithium-ion-3-7-v-1200mah-rechargeable-batteries-aa-size-2-pack,Lithium ion 3.7 V 1200mah rechargeable batteries - AA size,"<meta charset=""utf-8"">
<h3>Features</h3>
<ul>
<li>Battery Type: Li-on Rechargeable battery </li>
<li>Model: 14500 </li>
<li>Rechargeable</li>
<li>Voltage: 3.7V</li>
<li>Capacity: 1200mAh </li>
<li>Charge Time: about 5 hours </li>
<li>Weight: 17g </li>
<li>Dimensions: 5x 1.4cm/1.97 x 0.55inch (H x D)</li>
</ul>",Voltaat,,PWR_Lithium_Batt_BMS,,TRUE,Title,Default Title,,,,,VT-2441,0,shopify,0,deny,manual,11,,TRUE,FALSE,VT-2441,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lithium-ion-3-7-v-1200mah-rechargeable-batteries-aa-size-5206834643046.jpg?v=1628494565,1,Voltaat Lithium ion 3.7 V 1200mah rechargeable batteries - AA size,FALSE,,,,,,,,,,,,,,,kg,,5.2,TRUE,TRUE,,,TRUE,,,TRUE,,,active
lithium-ion-3-7-v-1200mah-rechargeable-batteries-aa-size-2-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lithium-ion-3-7-v-1200mah-rechargeable-batteries-aa-size-28337752178790.jpg?v=1628494565,2,Voltaat Lithium ion 3.7 V 1200mah rechargeable batteries - AA size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac-dc-power-adapter-9v-2a-barrel-jack,AC/DC Power Adapter  - 9V 1A (Barrel Jack),"<h3 class=""product-description"">Description </h3>
<p><span>This switching supply gives a clean regulated 9V output at up to 1000mA. The plugs are ""EU"" style. This supply works with 100-240VAC inputs and has a Center-positive 5.5x2.1mm barrel connector.</span></p>
<p><span> Please DO NOT let the unit operate too long on over rated current.</span></p>
<h3 class=""product-description"">Features</h3>
<ul>
<li>Connector Size: 5.5mm(OD)*2.5mm(ID)（also fit 5.5mm*2.1mm)</li>
<li>Input: AC 100V/220V</li>
<li>Input Frequency : 50-60Hz</li>
<li>Output: 9V 1A max Center + (Positive inside)</li>
<li>Over voltage protection and over heat protection.</li>
<li>Plug: EU plug</li>
<li>Provides steady current for your devices.</li>
<li>Cable length: 1 meter</li>
</ul>",Voltaat,,PWR_Power_Supplies_Adapters,,TRUE,Title,Default Title,,,,,VT-2443,82,shopify,115,deny,manual,35,,TRUE,FALSE,VT-2443,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-ac-dc-power-adapter-9v-1a-barrel-jack-5117828169830.jpg?v=1628487544,1,Voltaat AC/DC Power Adapter  - 9V 1A (Barrel Jack),FALSE,,,,,,,,,,,,,,,g,,14.84,TRUE,TRUE,,,TRUE,,,TRUE,,,active
ac-dc-power-adapter-9v-2a-barrel-jack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-ac-dc-power-adapter-9v-1a-barrel-jack-28338048794726.jpg?v=1628487544,2,Voltaat AC/DC Power Adapter  - 9V 1A (Barrel Jack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac-dc-power-adapter-9v-2a-barrel-jack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-ac-dc-power-adapter-9v-1a-barrel-jack-28338048827494.jpg?v=1628487544,3,Voltaat AC/DC Power Adapter  - 9V 1A (Barrel Jack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac-dc-power-adapter-9v-2a-barrel-jack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-ac-dc-power-adapter-9v-1a-barrel-jack-28338468585574.jpg?v=1628487544,4,Voltaat AC/DC Power Adapter  - 9V 1A (Barrel Jack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avr-28-pin-20mhz-32k-6a-d-atmega328p,AVR 28 Pin 20MHz 32K 6A/D - ATMega328P,"<h3>Description<span> </span>
</h3>
<p><span>Atmel’s ATmega328P 8-Bit Processor in 28 pin DIP package. It’s like the ATmega168, with double the flash space. 32K of program space. 23 I/O lines, 6 of which are channels for the 10-bit ADC. Runs up to 20MHz with external crystal. Package can be programmed in circuit. 1.8V to 5V operating voltage!</span></p>
<h3><span>Datasheet </span></h3>
<ul>
<li><a href=""http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-7810-Automotive-Microcontrollers-ATmega328P_Datasheet.pdf"" target=""_blank"" rel=""noopener noreferrer"">ATMega328P Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Microcontrollers,,TRUE,Title,Default Title,,,,,VT-2447,0,shopify,7,deny,manual,11,,TRUE,FALSE,VT-2447,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-avr-28-pin-20mhz-32k-6a-d-atmega328p-5104658972774.jpg?v=1628466307,1,Voltaat AVR 28 Pin 20MHz 32K 6A/D - ATMega328P,FALSE,,,,,,,,,,,,,,,g,,4.7,TRUE,TRUE,,,TRUE,,,TRUE,,,active
pnp-bipolar-bjt-transistor-tip32,PNP Bipolar (BJT) Transistor (Tip32),,Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-2448,3,shopify,35,deny,manual,3,,TRUE,FALSE,VT-2448,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-pnp-bipolar-bjt-transistor-tip32-4902927171686.jpg?v=1628460188,1,Voltaat PNP Bipolar (BJT) Transistor (Tip32),FALSE,,,,,,,,,,,,,,,g,,0.34,TRUE,TRUE,,,TRUE,,,TRUE,,,active
40-pin-female-headers,40 Pin Female Headers (pack of 2),"<h3>Description</h3>
<p>Single row of 40-holes, female header. Can be cut to size with a pair of wire-cutters. Standard (2.54 mm) 0.1"" spacing. They mate very well with break away male headers. Please note: You will probably lose one pin with each cut.</p>
<h3>Features</h3>
<ul>
<li>Size:102x12mm</li>
<li>Number of Row: Single</li>
<li>Number of Pin: 40</li>
<li>Pin Spacing: 0.1"" (2.54 mm)</li>
<li>Connector Type: Pin Header Strip</li>
<li>Used with custom PCBs or general custom headers.</li>
<li>Gender: Female</li>
</ul>",Voltaat,,TOOLS_Soldering_Parts,,TRUE,Title,Default Title,,,,,VT-2449,7,shopify,256,deny,manual,1,,TRUE,FALSE,VT-2449,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-40-pin-female-headers-pack-of-2-4863043141734.jpg?v=1628484498,1,Voltaat 40 Pin Female Headers (pack of 2),FALSE,,,,,,,,,,,,,,,g,,0.82,TRUE,TRUE,,,TRUE,,,TRUE,,,active
40-pin-female-headers,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-40-pin-female-headers-pack-of-2-28338232229990.jpg?v=1628484498,2,Voltaat 40 Pin Female Headers (pack of 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-pin-male-headers,40 Pin Straight Male Headers (pack of 2),"<h3>Description</h3>
<p>A row of headers - break to fit. 40 pins that can be cut to any size. Used with custom PCBs or general custom headers. Spacing between each pint in 0.1"" (2.54 mm), which is suitable for breadboard.</p>
<h3>Features</h3>
<ul>
<li>Gender of  Connector: Male</li>
<li>Type of connector: Straight</li>
<li>Pin Length: 11.5 mm</li>
<li>Pin Spacing: 0.1"" (2.54 mm)</li>
<li>Number of Pins: 40</li>
<li>Pin Style: Square</li>
</ul>",Voltaat,,TOOLS_Soldering_Parts,,TRUE,Title,Default Title,,,,,VT-2451,4,shopify,80,deny,manual,1,,TRUE,FALSE,VT-2451,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-40-pin-straight-male-headers-pack-of-2-4863035474022.jpg?v=1628476032,1,Voltaat 40 Pin Straight Male Headers (pack of 2),FALSE,,,,,,,,,,,,,,,g,,0.03,TRUE,TRUE,,,TRUE,,,TRUE,,,active
hc-05-bluetooth-module-1,HC-05 Bluetooth Module,"<h3>Description</h3>
<p>This Bluetooth module can easily achieve serial wireless data transmission. Its operating frequency is among the most popular 2.4GHz ISM frequency band. It adopts Bluetooth 2.0+EDR standard. In Bluetooth 2.0, signal transmit time of different devices stands at a 0.5 seconds interval so that the workload of Bluetooth chip can be reduced substantially and more sleeping time can be saved for Bluetooth. This module is set with serial interface, which is easy to use and simplifies the overall design/development cycle.</p>
<h3>Features</h3>
<ul>
<li>Bluetooth version: V2.0+EDR</li>
<li>Built in antenna</li>
<li>Coverage up to 30ft</li>
<li>Default Baud Rate: 9600,8,1,n</li>
<li>Dimensions (aprox.): 3.5 x 1.5 cm</li>
<li>Operating voltage: 3.3-6V</li>
</ul>
<h3>Documents</h3>
<ul>
<li><a href=""https://www.olimex.com/Products/Components/RF/BLUETOOTH-SERIAL-HC-06/resources/hc06.pdf"">HC-06 Datasheet</a></li>
</ul>",Voltaat,,MOD_IR_RFID_Wireless,2452,TRUE,Title,Default Title,,,,,VT-2452,4,shopify,249,deny,manual,33,,TRUE,FALSE,VT-2452,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-hc-05-bluetooth-module-4863014174822.jpg?v=1628455335,1,Voltaat HC-05 Bluetooth Module,FALSE,,,,,,,,,,,,,,,g,,8.1,TRUE,TRUE,,,TRUE,,,TRUE,,,active
hc-05-bluetooth-module-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-hc-05-bluetooth-module-4863002935398.png?v=1628455335,2,Voltaat HC-05 Bluetooth Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raspberry-pi-sense-hat,Raspberry Pi Sense HAT,"<h3 class=""contents"">Description</h3>
<div class=""contents"">The Raspberry Pi Sense HAT is attached on top of the Raspberry Pi via the 40 GPIO pins. The Sense HAT has several integrated circuit based sensors that can be used for many different types of experiments, applications, and even games.<br><br>
</div>
<p>The Sense HAT has an 8×8 RGB LED matrix, a five-button joystick and includes the following sensors: Gyroscope, Accelerometer, Magnetometer, Temperature, Barometric pressure, Humidity.</p>
<h3>Features </h3>
<ul class=""firstList"">
<li>Gyroscope – angular rate sensor: ±245/500/2000dps</li>
<li>Accelerometer - Linear acceleration sensor: ±-2/4/8/16 g</li>
<li>Magnetometer - Magnetic Sensor: ± 4/8/12/16 gauss</li>
<li>Barometer: 260 – 1260 hPa absolute range</li>
<li>Temperature sensor: to ± 2 degC in the 0-65 degC</li>
<li>Relative Humidity sensor</li>
<li>8x8 LED matrix display</li>
<li>Small 5 button joystick</li>
</ul>
<h3 class=""c-project-header__title o-type-display-large"">Getting started Guide</h3>
<ul>
<li><a href=""https://projects.raspberrypi.org/en/projects/getting-started-with-the-sense-hat"" target=""_blank"" rel=""noopener noreferrer"">Quick Start with the Sense Hat</a></li>
</ul>",Voltaat,,DEVB_RPI,,TRUE,Title,Default Title,,,,,VT-2454,0,shopify,0,deny,manual,176,,TRUE,FALSE,VT-2454,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-raspberry-pi-sense-hat-4839639744614.jpg?v=1628495466,1,Voltaat Raspberry Pi Sense HAT,FALSE,,,,,,,,,,,,,,,kg,,144,TRUE,TRUE,,,TRUE,,,TRUE,,,active
raspberry-pi-sense-hat,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-raspberry-pi-sense-hat-4839639023718.jpg?v=1628495466,2,Voltaat Raspberry Pi Sense HAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raspberry-pi-sense-hat,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-raspberry-pi-sense-hat-28337711480934.jpg?v=1628495466,3,Voltaat Raspberry Pi Sense HAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raspberry-pi-sense-hat,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-raspberry-pi-sense-hat-28338603065446.jpg?v=1628495466,4,Voltaat Raspberry Pi Sense HAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teensy-3-2,Teensy 3.2,"<p> </p>
<h3>Description</h3>
<p>The Teensy is a breadboard-friendly development board with loads of features in a, well, teensy package. Each Teensy 3.2 comes pre-flashed with a bootloader so you can program it using the on-board USB connection: No external programmer needed! You can program for the Teensy in your favorite program editor using C<span> </span><em>or<span> </span></em>you can install the Teensyduino add-on for the Arduino IDE and write Arduino sketches for Teensy!</p>
<p>The processor on the Teensy also has access to the USB and can emulate any kind of USB device you need it to be, making it great for USB-MIDI and other HID projects. The 32 bit processor brings a few other features to the table as well, such as multiple channels of Direct Memory Access, several high-resolution ADCs and even an I2S digital audio interface! There are also 4 separate interval timers plus a delay timer! Oh yeah, and all pins have interrupt capability. Also, it can provide system voltage of 3.3V to other devices at up to 250mA.</p>
<p>All of this functionality is jammed into a 1.4 x 0.7 inch board with all headers on a 0.1"" grid so you can slap in on a breadboard and get to work! The Teensy 3.2 adds a more powerful 3.3 volt regulator, with the ability to directly power an ESP8266 Wifi, WIZ820io Ethernet, and other 3.3V add-on boards that require a little more power. Additionally, if it is used within the Teensy 3.1 limits of operation, the Teensy 3.2 and 3.1 are interchangeable!</p>
<h3>Features</h3>
<ul>
<li>32 bit ARM Cortex-M4 72 MHz CPU (M4 = DSP extensions)</li>
<li>256K Flash Memory, 64K RAM, 2K EEPROM</li>
<li>21 High Resolution Analog Inputs (13 bits usable, 16 bit hardware)</li>
<li>34 Digital I/O Pins (5V tolerance on Digital Inputs)</li>
<li>12 PWM outputs</li>
<li>7 Timers for intervals/delays, separate from PWM</li>
<li>USB with dedicated DMA memory transfers</li>
<li>3 UARTs (serial ports)</li>
<li>SPI, I<sup>2</sup>C, I2S,CAN Bus, IR modulator</li>
<li>I2S (for high quality audio interface)</li>
<li>Real Time Clock (with user-added 32.768 crystal and battery)</li>
<li>16 DMA channels (separate from USB)</li>
<li>Touch Sensor Inputs</li>
<li>1.4 x 0.7"" (~35 x 18 mm)</li>
</ul>
<p> </p>",Voltaat,,DEVEB_Arduino,,TRUE,Title,Default Title,,,,,VT-2458,0,shopify,0,deny,manual,118,,TRUE,FALSE,VT-2458,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-teensy-3-2-4839218020454.jpg?v=1628497443,1,Voltaat Teensy 3.2,FALSE,,,,,,,,,,,,,,,kg,,99.4,TRUE,TRUE,,,TRUE,,,TRUE,,,active
teensy-3-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-teensy-3-2-28337616126054.jpg?v=1628497443,2,Voltaat Teensy 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teensy-3-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-teensy-3-2-28338635636838.jpg?v=1628497443,3,Voltaat Teensy 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lilypad-arduino-328-main-board,LilyPad Arduino 328 Main Board,"<h3>Description </h3>
<p>The LilyPad Arduino 328 Main Board is an Arduino-programmed microcontroller designed to be easily integrated into e-textiles and wearable projects. It offers the same functionality you find in other Arduino boards, in a lightweight, round package designed to minimize snagging and profile, with wide tabs that can be sewn down and connected with conductive thread.</p>
<p>The LilyPad Arduino consists of an ATmega328 with the Arduino bootloader and a minimum number of external components to keep it as small (and as simple) as possible. This board will run from 2V to 5V and offers large pin-out holes that make it easy to sew and connect. Each of these pins, with the exception of (+) and (-), can control an attached input or output device (like a light, motor, or switch).</p>
<h3>Features </h3>
<ul>
<li>50mm outer diameter</li>
<li>Thin 0.8mm PCB</li>
</ul>
<h3>Documents</h3>
<ul>
<li><a href=""https://cdn.sparkfun.com/datasheets/E-Textiles/Lilypad/SparkFun_LilyPad_Main_Board_v21.pdf"">Schematic</a></li>
<li><a href=""https://cdn.sparkfun.com/datasheets/E-Textiles/Lilypad/SparkFun_LilyPad_Main_Board_v21.zip"">Eagle Files</a></li>
<li>
<a href=""https://cdn.sparkfun.com/datasheets/Kits/doc8161.pdf"">Datasheet</a><span> </span>(ATmega328)</li>
<li><a href=""https://github.com/sparkfun/LilyPad_Arduino_328_Main_Board/tree/v_21"">GitHub</a></li>
</ul>",Voltaat,,DEVEB_Arduino,,TRUE,Title,Default Title,,,,,VT-2461,0,shopify,9,deny,manual,25,,TRUE,FALSE,VT-2461,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-arduino-328-main-board-4838578389094.jpg?v=1628494392,1,Voltaat LilyPad Arduino 328 Main Board,FALSE,,,,,,,,,,,,,,,g,,7.6,TRUE,TRUE,,,TRUE,,,TRUE,,,active
lilypad-arduino-328-main-board,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-arduino-328-main-board-28337755127910.jpg?v=1628494392,2,Voltaat LilyPad Arduino 328 Main Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lilypad-arduino-328-main-board,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-arduino-328-main-board-28337755258982.jpg?v=1628494392,3,Voltaat LilyPad Arduino 328 Main Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
littlebits-fan,Clearance Sale: LittleBits - Fan,"<span>The fan Bit is a small electric fan tethered to a Bit. Use the fan to create a gentle breeze, perfect for cooling things off or blowing bubbles. You can also try taping small things (like stickers or pieces of paper) to the center of the fan for some spinning visuals.</span>",Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2468,0,shopify,8,deny,manual,47,97,TRUE,FALSE,VT-2468,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-fan-4835794518118.jpg?v=1628452461,1,Voltaat LittleBits - Fan,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
littlebits-light-sensor,Clearance Sale: LittleBits - Light Sensor,"<span>Use this Bit to control your circuits with light. The amount of light shining on the sensor will change how your circuit behaves. It's a great way to activate your circuit without hands, and is perfect for alarms!</span>",Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2469,0,shopify,9,deny,manual,37,74,TRUE,FALSE,VT-2469,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-light-sensor-4835790258278.jpg?v=1628452096,1,Voltaat LittleBits - Light Sensor,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
littlebits-wire,Clearance Sale: LittleBits - Wire,"<span>The wire Bit has a flexible wire running between its 2 bitSnaps. This allows you to place your Bits farther apart from each other, turn corners, and make connections that can twist, turn, and spin. Try it whenever you need to break up your chain of Bits, like when you need to put a light at the top of a model building!</span>",Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2470,0,shopify,9,deny,manual,16,34,TRUE,FALSE,VT-2470,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-wire-4835783671910.png?v=1628451913,1,Voltaat LittleBits - Wire,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
littlebits-power,Clearance Sale: LittleBits - Power,"<span>Every circuit starts with power. It uses a 9 volt battery to provide the electricity that makes your Bits spin, buzz, blink, and shine. </span><br><br><em>*Disclaimer: Does not include battery or cable. <br>This p4 Power Bit is not compatible with the Avengers Hero Inventor Kit</em>",Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2471,0,shopify,7,deny,manual,14,31,TRUE,FALSE,VT-2471,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-power-4835772530790.jpg?v=1628452098,1,Voltaat LittleBits - Power,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
littlebits-split,Clearance Sale: LittleBits - Split,"<span>The split lets you connect a single Bit to 2 others. If you place an input before the split, it will control the 2 outputs at once, like a single light sensor controlling 2 motors (to spin car wheels!). The flexible wires on the split also allow you to place your Bits farther apart and position them how you like.</span>",Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2472,0,shopify,9,deny,manual,43,86,TRUE,FALSE,VT-2472,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-split-4835764076646.png?v=1628451908,1,Voltaat LittleBits - Split,FALSE,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
littlebits-servo,Clearance Sale: LittleBits - Servo,<span>The servo is a controllable motor that can swing back and forth or be turned to a specific position. Attach a flag to the arm to make it wave back and forth. There are even a few littleBits accessories made just for the servo (like the mechanical arm). </span><br><span>*Bit not compatible with plastic accessories in Droid Inventor Kit</span>,Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2473,0,shopify,7,deny,manual,77,159,TRUE,FALSE,VT-2473,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-servo-4835760144486.png?v=1628451903,1,Voltaat LittleBits - Servo,FALSE,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
littlebits-slider-dimmer,Clearance Sale: LittleBits - Slider Dimmer,"<span>The slide dimmer functions just like a light dimmer you might find at home, or a volume fader in a recording studio. You control the slide dimmer Bit by moving its lever from one end of the Bit to the other. Follow it with an LED for some adjustable mood lighting.</span>",Voltaat,,,littlebits,TRUE,Title,Default Title,,,,,VT-2474,0,shopify,8,deny,manual,31,62,TRUE,FALSE,VT-2474,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-littlebits-slider-dimmer-4827908702310.png?v=1628451906,1,Voltaat LittleBits - Slider Dimmer,FALSE,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,TRUE,,,TRUE,,,active
